keyword,category,region,date,interest_value,day_of_week,is_holiday,holiday_name,year,month,week,day,dayofweek,is_weekend
trading,Finance & Investment,ID,2025-12-19,79,Friday,False,,2025,12,51,19,4,False
trading,Finance & Investment,ID,2025-12-20,61,Saturday,False,,2025,12,51,20,5,True
trading,Finance & Investment,ID,2025-12-21,57,Sunday,False,,2025,12,51,21,6,True
travel,Travel & Tourism,ID,2025-09-19,63,Friday,False,,2025,9,38,19,4,False
travel,Travel & Tourism,ID,2025-09-20,54,Saturday,False,,2025,9,38,20,5,True
travel,Travel & Tourism,ID,2025-09-21,50,Sunday,False,,2025,9,38,21,6,True
travel,Travel & Tourism,ID,2025-09-22,58,Monday,False,,2025,9,39,22,0,False
travel,Travel & Tourism,ID,2025-09-23,59,Tuesday,False,,2025,9,39,23,1,False
travel,Travel & Tourism,ID,2025-09-24,59,Wednesday,False,,2025,9,39,24,2,False
travel,Travel & Tourism,ID,2025-09-25,62,Thursday,False,,2025,9,39,25,3,False
travel,Travel & Tourism,ID,2025-09-26,69,Friday,False,,2025,9,39,26,4,False
travel,Travel & Tourism,ID,2025-09-27,65,Saturday,False,,2025,9,39,27,5,True
travel,Travel & Tourism,ID,2025-09-28,68,Sunday,False,,2025,9,39,28,6,True
travel,Travel & Tourism,ID,2025-09-29,73,Monday,False,,2025,9,40,29,0,False
travel,Travel & Tourism,ID,2025-09-30,69,Tuesday,False,,2025,9,40,30,1,False
travel,Travel & Tourism,ID,2025-10-01,65,Wednesday,False,,2025,10,40,1,2,False
travel,Travel & Tourism,ID,2025-10-02,65,Thursday,False,,2025,10,40,2,3,False
travel,Travel & Tourism,ID,2025-10-03,70,Friday,False,,2025,10,40,3,4,False
travel,Travel & Tourism,ID,2025-10-04,62,Saturday,False,,2025,10,40,4,5,True
travel,Travel & Tourism,ID,2025-10-05,62,Sunday,False,,2025,10,40,5,6,True
travel,Travel & Tourism,ID,2025-10-06,64,Monday,False,,2025,10,41,6,0,False
travel,Travel & Tourism,ID,2025-10-07,62,Tuesday,False,,2025,10,41,7,1,False
travel,Travel & Tourism,ID,2025-10-08,62,Wednesday,False,,2025,10,41,8,2,False
travel,Travel & Tourism,ID,2025-10-09,61,Thursday,False,,2025,10,41,9,3,False
travel,Travel & Tourism,ID,2025-10-10,66,Friday,False,,2025,10,41,10,4,False
travel,Travel & Tourism,ID,2025-10-11,61,Saturday,False,,2025,10,41,11,5,True
travel,Travel & Tourism,ID,2025-10-12,53,Sunday,False,,2025,10,41,12,6,True
travel,Travel & Tourism,ID,2025-10-13,67,Monday,False,,2025,10,42,13,0,False
travel,Travel & Tourism,ID,2025-10-14,63,Tuesday,False,,2025,10,42,14,1,False
travel,Travel & Tourism,ID,2025-10-15,64,Wednesday,False,,2025,10,42,15,2,False
travel,Travel & Tourism,ID,2025-10-16,65,Thursday,False,,2025,10,42,16,3,False
travel,Travel & Tourism,ID,2025-10-17,65,Friday,False,,2025,10,42,17,4,False
travel,Travel & Tourism,ID,2025-10-18,63,Saturday,False,,2025,10,42,18,5,True
travel,Travel & Tourism,ID,2025-10-19,61,Sunday,False,,2025,10,42,19,6,True
travel,Travel & Tourism,ID,2025-10-20,61,Monday,False,,2025,10,43,20,0,False
travel,Travel & Tourism,ID,2025-10-21,65,Tuesday,False,,2025,10,43,21,1,False
travel,Travel & Tourism,ID,2025-10-22,62,Wednesday,False,,2025,10,43,22,2,False
travel,Travel & Tourism,ID,2025-10-23,63,Thursday,False,,2025,10,43,23,3,False
travel,Travel & Tourism,ID,2025-10-24,67,Friday,False,,2025,10,43,24,4,False
travel,Travel & Tourism,ID,2025-10-25,66,Saturday,False,,2025,10,43,25,5,True
travel,Travel & Tourism,ID,2025-10-26,62,Sunday,False,,2025,10,43,26,6,True
travel,Travel & Tourism,ID,2025-10-27,61,Monday,False,,2025,10,44,27,0,False
travel,Travel & Tourism,ID,2025-10-28,63,Tuesday,False,,2025,10,44,28,1,False
travel,Travel & Tourism,ID,2025-10-29,68,Wednesday,False,,2025,10,44,29,2,False
travel,Travel & Tourism,ID,2025-10-30,82,Thursday,False,,2025,10,44,30,3,False
travel,Travel & Tourism,ID,2025-10-31,73,Friday,False,,2025,10,44,31,4,False
travel,Travel & Tourism,ID,2025-11-01,72,Saturday,False,,2025,11,44,1,5,True
travel,Travel & Tourism,ID,2025-11-02,72,Sunday,False,,2025,11,44,2,6,True
travel,Travel & Tourism,ID,2025-11-03,82,Monday,False,,2025,11,45,3,0,False
travel,Travel & Tourism,ID,2025-11-04,83,Tuesday,False,,2025,11,45,4,1,False
travel,Travel & Tourism,ID,2025-11-05,79,Wednesday,False,,2025,11,45,5,2,False
travel,Travel & Tourism,ID,2025-11-06,79,Thursday,False,,2025,11,45,6,3,False
travel,Travel & Tourism,ID,2025-11-07,77,Friday,False,,2025,11,45,7,4,False
travel,Travel & Tourism,ID,2025-11-08,77,Saturday,False,,2025,11,45,8,5,True
travel,Travel & Tourism,ID,2025-11-09,76,Sunday,False,,2025,11,45,9,6,True
travel,Travel & Tourism,ID,2025-11-10,84,Monday,False,,2025,11,46,10,0,False
travel,Travel & Tourism,ID,2025-11-11,83,Tuesday,False,,2025,11,46,11,1,False
travel,Travel & Tourism,ID,2025-11-12,83,Wednesday,False,,2025,11,46,12,2,False
travel,Travel & Tourism,ID,2025-11-13,84,Thursday,False,,2025,11,46,13,3,False
travel,Travel & Tourism,ID,2025-11-14,81,Friday,False,,2025,11,46,14,4,False
travel,Travel & Tourism,ID,2025-11-15,77,Saturday,False,,2025,11,46,15,5,True
travel,Travel & Tourism,ID,2025-11-16,86,Sunday,False,,2025,11,46,16,6,True
travel,Travel & Tourism,ID,2025-11-17,94,Monday,False,,2025,11,47,17,0,False
travel,Travel & Tourism,ID,2025-11-18,84,Tuesday,False,,2025,11,47,18,1,False
travel,Travel & Tourism,ID,2025-11-19,87,Wednesday,False,,2025,11,47,19,2,False
travel,Travel & Tourism,ID,2025-11-20,90,Thursday,False,,2025,11,47,20,3,False
travel,Travel & Tourism,ID,2025-11-21,98,Friday,False,,2025,11,47,21,4,False
travel,Travel & Tourism,ID,2025-11-22,83,Saturday,False,,2025,11,47,22,5,True
travel,Travel & Tourism,ID,2025-11-23,82,Sunday,False,,2025,11,47,23,6,True
travel,Travel & Tourism,ID,2025-11-24,90,Monday,False,,2025,11,48,24,0,False
travel,Travel & Tourism,ID,2025-11-25,84,Tuesday,False,,2025,11,48,25,1,False
travel,Travel & Tourism,ID,2025-11-26,94,Wednesday,False,,2025,11,48,26,2,False
travel,Travel & Tourism,ID,2025-11-27,87,Thursday,False,,2025,11,48,27,3,False
travel,Travel & Tourism,ID,2025-11-28,94,Friday,False,,2025,11,48,28,4,False
travel,Travel & Tourism,ID,2025-11-29,81,Saturday,False,,2025,11,48,29,5,True
travel,Travel & Tourism,ID,2025-11-30,84,Sunday,False,,2025,11,48,30,6,True
travel,Travel & Tourism,ID,2025-12-01,97,Monday,False,,2025,12,49,1,0,False
travel,Travel & Tourism,ID,2025-12-02,94,Tuesday,False,,2025,12,49,2,1,False
travel,Travel & Tourism,ID,2025-12-03,100,Wednesday,False,,2025,12,49,3,2,False
travel,Travel & Tourism,ID,2025-12-04,100,Thursday,False,,2025,12,49,4,3,False
travel,Travel & Tourism,ID,2025-12-05,70,Friday,False,,2025,12,49,5,4,False
travel,Travel & Tourism,ID,2025-12-06,66,Saturday,False,,2025,12,49,6,5,True
travel,Travel & Tourism,ID,2025-12-07,67,Sunday,False,,2025,12,49,7,6,True
travel,Travel & Tourism,ID,2025-12-08,73,Monday,False,,2025,12,50,8,0,False
travel,Travel & Tourism,ID,2025-12-09,74,Tuesday,False,,2025,12,50,9,1,False
travel,Travel & Tourism,ID,2025-12-10,70,Wednesday,False,,2025,12,50,10,2,False
travel,Travel & Tourism,ID,2025-12-11,74,Thursday,False,,2025,12,50,11,3,False
travel,Travel & Tourism,ID,2025-12-12,75,Friday,False,,2025,12,50,12,4,False
travel,Travel & Tourism,ID,2025-12-13,65,Saturday,False,,2025,12,50,13,5,True
travel,Travel & Tourism,ID,2025-12-14,65,Sunday,False,,2025,12,50,14,6,True
travel,Travel & Tourism,ID,2025-12-15,72,Monday,False,,2025,12,51,15,0,False
travel,Travel & Tourism,ID,2025-12-16,71,Tuesday,False,,2025,12,51,16,1,False
travel,Travel & Tourism,ID,2025-12-17,75,Wednesday,False,,2025,12,51,17,2,False
travel,Travel & Tourism,ID,2025-12-18,83,Thursday,False,,2025,12,51,18,3,False
travel,Travel & Tourism,ID,2025-12-19,91,Friday,False,,2025,12,51,19,4,False
vacation,Travel & Tourism,ID,2025-09-21,27,Sunday,False,,2025,9,38,21,6,True
vacation,Travel & Tourism,ID,2025-09-22,42,Monday,False,,2025,9,39,22,0,False
vacation,Travel & Tourism,ID,2025-09-23,34,Tuesday,False,,2025,9,39,23,1,False
vacation,Travel & Tourism,ID,2025-09-24,29,Wednesday,False,,2025,9,39,24,2,False
vacation,Travel & Tourism,ID,2025-09-25,24,Thursday,False,,2025,9,39,25,3,False
vacation,Travel & Tourism,ID,2025-09-26,31,Friday,False,,2025,9,39,26,4,False
vacation,Travel & Tourism,ID,2025-09-27,31,Saturday,False,,2025,9,39,27,5,True
vacation,Travel & Tourism,ID,2025-09-28,27,Sunday,False,,2025,9,39,28,6,True
vacation,Travel & Tourism,ID,2025-09-29,36,Monday,False,,2025,9,40,29,0,False
vacation,Travel & Tourism,ID,2025-09-30,33,Tuesday,False,,2025,9,40,30,1,False
vacation,Travel & Tourism,ID,2025-10-01,35,Wednesday,False,,2025,10,40,1,2,False
vacation,Travel & Tourism,ID,2025-10-02,33,Thursday,False,,2025,10,40,2,3,False
vacation,Travel & Tourism,ID,2025-10-03,33,Friday,False,,2025,10,40,3,4,False
vacation,Travel & Tourism,ID,2025-10-04,36,Saturday,False,,2025,10,40,4,5,True
vacation,Travel & Tourism,ID,2025-10-05,45,Sunday,False,,2025,10,40,5,6,True
vacation,Travel & Tourism,ID,2025-10-06,27,Monday,False,,2025,10,41,6,0,False
vacation,Travel & Tourism,ID,2025-10-07,35,Tuesday,False,,2025,10,41,7,1,False
vacation,Travel & Tourism,ID,2025-10-08,25,Wednesday,False,,2025,10,41,8,2,False
vacation,Travel & Tourism,ID,2025-10-09,37,Thursday,False,,2025,10,41,9,3,False
vacation,Travel & Tourism,ID,2025-10-10,23,Friday,False,,2025,10,41,10,4,False
vacation,Travel & Tourism,ID,2025-10-11,35,Saturday,False,,2025,10,41,11,5,True
vacation,Travel & Tourism,ID,2025-10-12,24,Sunday,False,,2025,10,41,12,6,True
vacation,Travel & Tourism,ID,2025-10-13,33,Monday,False,,2025,10,42,13,0,False
vacation,Travel & Tourism,ID,2025-10-14,32,Tuesday,False,,2025,10,42,14,1,False
vacation,Travel & Tourism,ID,2025-10-15,46,Wednesday,False,,2025,10,42,15,2,False
vacation,Travel & Tourism,ID,2025-10-16,37,Thursday,False,,2025,10,42,16,3,False
vacation,Travel & Tourism,ID,2025-10-17,46,Friday,False,,2025,10,42,17,4,False
vacation,Travel & Tourism,ID,2025-10-18,30,Saturday,False,,2025,10,42,18,5,True
vacation,Travel & Tourism,ID,2025-10-19,23,Sunday,False,,2025,10,42,19,6,True
vacation,Travel & Tourism,ID,2025-10-20,32,Monday,False,,2025,10,43,20,0,False
vacation,Travel & Tourism,ID,2025-10-21,28,Tuesday,False,,2025,10,43,21,1,False
vacation,Travel & Tourism,ID,2025-10-22,34,Wednesday,False,,2025,10,43,22,2,False
vacation,Travel & Tourism,ID,2025-10-23,33,Thursday,False,,2025,10,43,23,3,False
vacation,Travel & Tourism,ID,2025-10-24,45,Friday,False,,2025,10,43,24,4,False
vacation,Travel & Tourism,ID,2025-10-25,38,Saturday,False,,2025,10,43,25,5,True
vacation,Travel & Tourism,ID,2025-10-26,45,Sunday,False,,2025,10,43,26,6,True
vacation,Travel & Tourism,ID,2025-10-27,36,Monday,False,,2025,10,44,27,0,False
vacation,Travel & Tourism,ID,2025-10-28,59,Tuesday,False,,2025,10,44,28,1,False
vacation,Travel & Tourism,ID,2025-10-29,53,Wednesday,False,,2025,10,44,29,2,False
vacation,Travel & Tourism,ID,2025-10-30,50,Thursday,False,,2025,10,44,30,3,False
vacation,Travel & Tourism,ID,2025-10-31,37,Friday,False,,2025,10,44,31,4,False
vacation,Travel & Tourism,ID,2025-11-01,33,Saturday,False,,2025,11,44,1,5,True
vacation,Travel & Tourism,ID,2025-11-02,56,Sunday,False,,2025,11,44,2,6,True
vacation,Travel & Tourism,ID,2025-11-03,69,Monday,False,,2025,11,45,3,0,False
vacation,Travel & Tourism,ID,2025-11-04,48,Tuesday,False,,2025,11,45,4,1,False
vacation,Travel & Tourism,ID,2025-11-05,40,Wednesday,False,,2025,11,45,5,2,False
vacation,Travel & Tourism,ID,2025-11-06,50,Thursday,False,,2025,11,45,6,3,False
vacation,Travel & Tourism,ID,2025-11-07,41,Friday,False,,2025,11,45,7,4,False
vacation,Travel & Tourism,ID,2025-11-08,48,Saturday,False,,2025,11,45,8,5,True
vacation,Travel & Tourism,ID,2025-11-09,49,Sunday,False,,2025,11,45,9,6,True
vacation,Travel & Tourism,ID,2025-11-10,48,Monday,False,,2025,11,46,10,0,False
vacation,Travel & Tourism,ID,2025-11-11,57,Tuesday,False,,2025,11,46,11,1,False
vacation,Travel & Tourism,ID,2025-11-12,61,Wednesday,False,,2025,11,46,12,2,False
vacation,Travel & Tourism,ID,2025-11-13,40,Thursday,False,,2025,11,46,13,3,False
vacation,Travel & Tourism,ID,2025-11-14,50,Friday,False,,2025,11,46,14,4,False
vacation,Travel & Tourism,ID,2025-11-15,52,Saturday,False,,2025,11,46,15,5,True
vacation,Travel & Tourism,ID,2025-11-16,56,Sunday,False,,2025,11,46,16,6,True
vacation,Travel & Tourism,ID,2025-11-17,57,Monday,False,,2025,11,47,17,0,False
vacation,Travel & Tourism,ID,2025-11-18,54,Tuesday,False,,2025,11,47,18,1,False
vacation,Travel & Tourism,ID,2025-11-19,50,Wednesday,False,,2025,11,47,19,2,False
vacation,Travel & Tourism,ID,2025-11-20,59,Thursday,False,,2025,11,47,20,3,False
vacation,Travel & Tourism,ID,2025-11-21,65,Friday,False,,2025,11,47,21,4,False
vacation,Travel & Tourism,ID,2025-11-22,53,Saturday,False,,2025,11,47,22,5,True
vacation,Travel & Tourism,ID,2025-11-23,58,Sunday,False,,2025,11,47,23,6,True
vacation,Travel & Tourism,ID,2025-11-24,58,Monday,False,,2025,11,48,24,0,False
vacation,Travel & Tourism,ID,2025-11-25,46,Tuesday,False,,2025,11,48,25,1,False
vacation,Travel & Tourism,ID,2025-11-26,56,Wednesday,False,,2025,11,48,26,2,False
vacation,Travel & Tourism,ID,2025-11-27,47,Thursday,False,,2025,11,48,27,3,False
vacation,Travel & Tourism,ID,2025-11-28,60,Friday,False,,2025,11,48,28,4,False
vacation,Travel & Tourism,ID,2025-11-29,50,Saturday,False,,2025,11,48,29,5,True
vacation,Travel & Tourism,ID,2025-11-30,54,Sunday,False,,2025,11,48,30,6,True
vacation,Travel & Tourism,ID,2025-12-01,59,Monday,False,,2025,12,49,1,0,False
vacation,Travel & Tourism,ID,2025-12-02,69,Tuesday,False,,2025,12,49,2,1,False
vacation,Travel & Tourism,ID,2025-12-03,71,Wednesday,False,,2025,12,49,3,2,False
vacation,Travel & Tourism,ID,2025-12-04,100,Thursday,False,,2025,12,49,4,3,False
vacation,Travel & Tourism,ID,2025-12-05,55,Friday,False,,2025,12,49,5,4,False
vacation,Travel & Tourism,ID,2025-12-06,57,Saturday,False,,2025,12,49,6,5,True
vacation,Travel & Tourism,ID,2025-12-07,43,Sunday,False,,2025,12,49,7,6,True
vacation,Travel & Tourism,ID,2025-12-08,46,Monday,False,,2025,12,50,8,0,False
vacation,Travel & Tourism,ID,2025-12-09,47,Tuesday,False,,2025,12,50,9,1,False
vacation,Travel & Tourism,ID,2025-12-10,46,Wednesday,False,,2025,12,50,10,2,False
vacation,Travel & Tourism,ID,2025-12-11,45,Thursday,False,,2025,12,50,11,3,False
vacation,Travel & Tourism,ID,2025-12-12,42,Friday,False,,2025,12,50,12,4,False
vacation,Travel & Tourism,ID,2025-12-13,44,Saturday,False,,2025,12,50,13,5,True
vacation,Travel & Tourism,ID,2025-12-14,44,Sunday,False,,2025,12,50,14,6,True
vacation,Travel & Tourism,ID,2025-12-15,45,Monday,False,,2025,12,51,15,0,False
vacation,Travel & Tourism,ID,2025-12-16,45,Tuesday,False,,2025,12,51,16,1,False
vacation,Travel & Tourism,ID,2025-12-17,53,Wednesday,False,,2025,12,51,17,2,False
vacation,Travel & Tourism,ID,2025-12-18,57,Thursday,False,,2025,12,51,18,3,False
vacation,Travel & Tourism,ID,2025-12-19,54,Friday,False,,2025,12,51,19,4,False
vacation,Travel & Tourism,ID,2025-12-20,47,Saturday,False,,2025,12,51,20,5,True
vacation,Travel & Tourism,ID,2025-12-21,48,Sunday,False,,2025,12,51,21,6,True
wisata,Travel & Tourism,ID,2025-09-19,77,Friday,False,,2025,9,38,19,4,False
wisata,Travel & Tourism,ID,2025-09-20,76,Saturday,False,,2025,9,38,20,5,True
wisata,Travel & Tourism,ID,2025-09-21,85,Sunday,False,,2025,9,38,21,6,True
wisata,Travel & Tourism,ID,2025-09-22,72,Monday,False,,2025,9,39,22,0,False
wisata,Travel & Tourism,ID,2025-09-23,77,Tuesday,False,,2025,9,39,23,1,False
wisata,Travel & Tourism,ID,2025-09-24,75,Wednesday,False,,2025,9,39,24,2,False
wisata,Travel & Tourism,ID,2025-09-25,75,Thursday,False,,2025,9,39,25,3,False
wisata,Travel & Tourism,ID,2025-09-26,75,Friday,False,,2025,9,39,26,4,False
wisata,Travel & Tourism,ID,2025-09-27,82,Saturday,False,,2025,9,39,27,5,True
wisata,Travel & Tourism,ID,2025-09-28,91,Sunday,False,,2025,9,39,28,6,True
wisata,Travel & Tourism,ID,2025-09-29,79,Monday,False,,2025,9,40,29,0,False
wisata,Travel & Tourism,ID,2025-09-30,66,Tuesday,False,,2025,9,40,30,1,False
wisata,Travel & Tourism,ID,2025-10-01,65,Wednesday,False,,2025,10,40,1,2,False
wisata,Travel & Tourism,ID,2025-10-02,74,Thursday,False,,2025,10,40,2,3,False
wisata,Travel & Tourism,ID,2025-10-03,74,Friday,False,,2025,10,40,3,4,False
wisata,Travel & Tourism,ID,2025-10-04,86,Saturday,False,,2025,10,40,4,5,True
wisata,Travel & Tourism,ID,2025-10-05,90,Sunday,False,,2025,10,40,5,6,True
wisata,Travel & Tourism,ID,2025-10-06,75,Monday,False,,2025,10,41,6,0,False
wisata,Travel & Tourism,ID,2025-10-07,73,Tuesday,False,,2025,10,41,7,1,False
wisata,Travel & Tourism,ID,2025-10-08,70,Wednesday,False,,2025,10,41,8,2,False
wisata,Travel & Tourism,ID,2025-10-09,72,Thursday,False,,2025,10,41,9,3,False
wisata,Travel & Tourism,ID,2025-10-10,79,Friday,False,,2025,10,41,10,4,False
wisata,Travel & Tourism,ID,2025-10-11,84,Saturday,False,,2025,10,41,11,5,True
wisata,Travel & Tourism,ID,2025-10-12,93,Sunday,False,,2025,10,41,12,6,True
wisata,Travel & Tourism,ID,2025-10-13,79,Monday,False,,2025,10,42,13,0,False
wisata,Travel & Tourism,ID,2025-10-14,76,Tuesday,False,,2025,10,42,14,1,False
wisata,Travel & Tourism,ID,2025-10-15,74,Wednesday,False,,2025,10,42,15,2,False
wisata,Travel & Tourism,ID,2025-10-16,75,Thursday,False,,2025,10,42,16,3,False
wisata,Travel & Tourism,ID,2025-10-17,79,Friday,False,,2025,10,42,17,4,False
wisata,Travel & Tourism,ID,2025-10-18,86,Saturday,False,,2025,10,42,18,5,True
wisata,Travel & Tourism,ID,2025-10-19,90,Sunday,False,,2025,10,42,19,6,True
wisata,Travel & Tourism,ID,2025-10-20,74,Monday,False,,2025,10,43,20,0,False
wisata,Travel & Tourism,ID,2025-10-21,72,Tuesday,False,,2025,10,43,21,1,False
wisata,Travel & Tourism,ID,2025-10-22,68,Wednesday,False,,2025,10,43,22,2,False
wisata,Travel & Tourism,ID,2025-10-23,70,Thursday,False,,2025,10,43,23,3,False
wisata,Travel & Tourism,ID,2025-10-24,74,Friday,False,,2025,10,43,24,4,False
wisata,Travel & Tourism,ID,2025-10-25,80,Saturday,False,,2025,10,43,25,5,True
wisata,Travel & Tourism,ID,2025-10-26,85,Sunday,False,,2025,10,43,26,6,True
wisata,Travel & Tourism,ID,2025-10-27,72,Monday,False,,2025,10,44,27,0,False
wisata,Travel & Tourism,ID,2025-10-28,70,Tuesday,False,,2025,10,44,28,1,False
wisata,Travel & Tourism,ID,2025-10-29,71,Wednesday,False,,2025,10,44,29,2,False
wisata,Travel & Tourism,ID,2025-10-30,72,Thursday,False,,2025,10,44,30,3,False
wisata,Travel & Tourism,ID,2025-10-31,74,Friday,False,,2025,10,44,31,4,False
wisata,Travel & Tourism,ID,2025-11-01,86,Saturday,False,,2025,11,44,1,5,True
wisata,Travel & Tourism,ID,2025-11-02,90,Sunday,False,,2025,11,44,2,6,True
wisata,Travel & Tourism,ID,2025-11-03,72,Monday,False,,2025,11,45,3,0,False
wisata,Travel & Tourism,ID,2025-11-04,73,Tuesday,False,,2025,11,45,4,1,False
wisata,Travel & Tourism,ID,2025-11-05,75,Wednesday,False,,2025,11,45,5,2,False
wisata,Travel & Tourism,ID,2025-11-06,74,Thursday,False,,2025,11,45,6,3,False
wisata,Travel & Tourism,ID,2025-11-07,77,Friday,False,,2025,11,45,7,4,False
wisata,Travel & Tourism,ID,2025-11-08,89,Saturday,False,,2025,11,45,8,5,True
wisata,Travel & Tourism,ID,2025-11-09,91,Sunday,False,,2025,11,45,9,6,True
wisata,Travel & Tourism,ID,2025-11-10,74,Monday,False,,2025,11,46,10,0,False
wisata,Travel & Tourism,ID,2025-11-11,72,Tuesday,False,,2025,11,46,11,1,False
wisata,Travel & Tourism,ID,2025-11-12,74,Wednesday,False,,2025,11,46,12,2,False
wisata,Travel & Tourism,ID,2025-11-13,71,Thursday,False,,2025,11,46,13,3,False
wisata,Travel & Tourism,ID,2025-11-14,78,Friday,False,,2025,11,46,14,4,False
wisata,Travel & Tourism,ID,2025-11-15,90,Saturday,False,,2025,11,46,15,5,True
wisata,Travel & Tourism,ID,2025-11-16,95,Sunday,False,,2025,11,46,16,6,True
wisata,Travel & Tourism,ID,2025-11-17,77,Monday,False,,2025,11,47,17,0,False
wisata,Travel & Tourism,ID,2025-11-18,68,Tuesday,False,,2025,11,47,18,1,False
wisata,Travel & Tourism,ID,2025-11-19,75,Wednesday,False,,2025,11,47,19,2,False
wisata,Travel & Tourism,ID,2025-11-20,70,Thursday,False,,2025,11,47,20,3,False
wisata,Travel & Tourism,ID,2025-11-21,75,Friday,False,,2025,11,47,21,4,False
wisata,Travel & Tourism,ID,2025-11-22,84,Saturday,False,,2025,11,47,22,5,True
wisata,Travel & Tourism,ID,2025-11-23,81,Sunday,False,,2025,11,47,23,6,True
wisata,Travel & Tourism,ID,2025-11-24,74,Monday,False,,2025,11,48,24,0,False
wisata,Travel & Tourism,ID,2025-11-25,67,Tuesday,False,,2025,11,48,25,1,False
wisata,Travel & Tourism,ID,2025-11-26,74,Wednesday,False,,2025,11,48,26,2,False
wisata,Travel & Tourism,ID,2025-11-27,68,Thursday,False,,2025,11,48,27,3,False
wisata,Travel & Tourism,ID,2025-11-28,76,Friday,False,,2025,11,48,28,4,False
wisata,Travel & Tourism,ID,2025-11-29,78,Saturday,False,,2025,11,48,29,5,True
